names,GK vs. WKY
Pik3c2g_Pi4k2b,0.8868672
Wdr12_Nifk,0.8868672
Gmps_Ctps1,0.8868672
Nfe2l2_Keap1,0.8868672
Rpp14_Pop7,0.8868672
Pla2g4a_Mapk14,0.8868672
Rock1_Ezr,0.8868672
Ift52_Ift27,0.8868672
Prkab2_Camkk2,0.8868672
Mrps24_Mrps2,0.8868672
Hyal2_Cd44,0.87591827
Usp18_Herc6,0.87591827
Cenpn_Cenpk,0.87591827
Dync1li1_Dctn1,0.87591827
Kit_Epor,0.87591827
Gmps_Entpd8,0.87591827
Nkd1_Dvl3,0.87591827
Ngf_Mapk8,0.87591827
Nmnat1_Nadk,0.87591827
Pink1_Atp13a2,0.87591827
Tat_Mtr,0.87591827
Nr3c2_Actr10,0.87591827
Rps3_Riok2,0.87591827
Pik3c3_Pi4kb,0.87591827
Diablo_Bcl2l1,0.87591827
Kdr_Epn1,0.87591827
Cndp2_Aldh9a1,0.87591827
Wdr12_Nsun6,0.87591827
Nr3c2_Dync1li1,0.87591827
Rybp_Pcgf3,0.87591827
Itsn1_Dnm2,0.87591827
Cul4a_Cops5,0.87591827
Mbd2_Chd3,0.87591827
Pex3_Fis1,0.87591827
Sds_Dbt,0.87591827
Gpc6_B3galt6,0.87591827
Stat4_Socs2,0.87591827
Vps37b_Mvb12b,0.87591827
Sdc2_Ncan,0.87591827
Tbp_Hdac2,0.87591827
Sema5a_Pofut2,0.87591827
Ddx55_Ddx49,0.87591827
Pcna_Cdk5,0.87591827
Prkab2_Cab39l,0.87591827
Ywhae_Hdac4,0.87591827
Ppp1r42_Ppih,0.87591827
Mrps35_Mrpl27,0.87591827
Psmd1_Ihh,0.87591827
Pom121_Fip1l1,0.87591827
Uqcrc2_Cox6a1,0.87591827
Smad2_Hdac1,0.87591827
Tirap_Irak4,0.87591827
Pxn_Itga9,0.87591827
Pxn_Itgb1,0.87591827
Rheb_Maf1,0.87591827
Mrps35_Mrps15,0.87591827
Prkacb_Prkab2,0.87591827
Gemin6_Clns1a,0.87591827
Erbb3_Cdc37,0.87591827
Atp6v1a_Atp6v0c,0.87591827
mrpl9_Mrpl44,0.87591827
Hprt1_Enpp3,0.87591827
Ap3m2_Ap3d1,0.87591827
Mios_Atp6v1b2,0.87591827
Xrcc6_Aptx,0.87591827
Ercc8_Ddb1,0.87591827
Psap_Nucb1,0.87591827
Mrpl43_Mrpl32,0.87591827
Tubb1_Chmp3,0.87591827
Hip1r_Cttn,0.87591827
mrpl24_Mrpl10,0.87591827
Hibadh_Aldh6a1,0.87591827
Psmb8_Aurka,0.87591827
Psmb5_Pomp,0.87591827
Gtf2h2_Ercc3,0.86496925
Mrpl19_Mrpl1,0.86496925
Actr1b_Actr10,0.86496925
Tex10_Rpl19,0.86496925
Stat5b_Socs1,0.86496925
Sap30l_Rbbp7,0.86496925
Pdk3_Pdha1,0.86496925
Vangl1_Scrib,0.86496925
Pgm1_Nudt5,0.86496925
Ctnna1_Afdn,0.86496925
Guca1b_Cnga1,0.86496925
Ezr_Arhgdia,0.86496925
Pex3_Pex12,0.86496925
Vav2_Ctnnd1,0.86496925
Pias3_Ddb1,0.86496925
Csnk1a1_Apc,0.86496925
Pla2g1b_Apc,0.86496925
Polb_Parp1,0.86496925
Rpf2_Emg1,0.86496925
Cenpt_Cenpm,0.86496925
Rpl4_Rpl3,0.86496925
Ube2d1_Anapc4,0.86496925
Thbs2_Adamtsl4,0.86496925
Mrpl37_Mrpl28,0.86496925
Me1_Ldhb,0.86496925
Cops7a_Commd10,0.86496925
Ptpn11_Nras,0.86496925
Utp6_Esf1,0.86496925
Utp6_Rrp7a,0.86496925
Spc24_Nuf2,0.86496925
Rdx_Icam2,0.86496925
Ttc27_Suox,0.86496925
Xrcc4_Wrn,0.86496925
Mrps26_Dap3,0.86496925
Rbm28_Nat10,0.86496925
Prkab1_Pik3c3,0.86496925
Rbm22_Cwc27,0.86496925
Fadd_Ak2,0.86496925
Hnrnpl_Hnrnpf,0.86496925
Ppip5k1_Ippk,0.86496925
Lamtor4_Flcn,0.86496925
Sumo1_Hdac4,0.86496925
Upf2_Smg7,0.86496925
Relb_Psmd11,0.86496925
Rpl3l_Mrps7,0.86496925
Noc4l_Krr1,0.86496925
Rpia_Pgm1,0.86496925
Ncoa1_Fabp6,0.86496925
Hspb11_Cluap1,0.86496925
Rnf2_Kdm1a,0.86496925
Ech1_Crat,0.86496925
Slc38a9_Rps6kb1,0.86496925
Med7_Med15,0.86496925
Nbn_Dclre1c,0.86496925
Tusc3_Rpn1,0.86496925
Eif3i_Eif1a,0.86496925
Ranbp2_Hspa12b,0.86496925
Slx1b_Rbbp8,0.86496925
Vegfa_Csf1r,0.86496925
Tp53_Taf5,0.86496925
Uck1_Entpd1,0.86496925
Mrpl55_Mrpl39,0.86496925
Wnt5b_Ryk,0.86496925
Anapc5_Anapc13,0.86496925
Maoa_Inmt,0.86496925
Srp72_Srp54a,0.86496925
Atg101_Akt1s1,0.86496925
Smarca4_Mysm1,0.86496925
Polr3k_Brf1,0.86496925
Pomt1_Dpm1,0.86496925
Mtor_Becn1,0.86496925
Ring1_Bcor,0.86496925
Rhog_Elmo3,0.86496925
Polr2a_Kat2b,0.86496925
Tab2_Mapk14,0.86496925
Ppp2r5a_Ppp2r1b,0.86496925
Ppp4r3a_Ppp4c,0.86496925
Gnb2_Gnaz,0.8540203
Wasf1_Cyfip1,0.8540203
Sema5a_Adamtsl4,0.8540203
Phlpp1_Cap2,0.8540203
Vwf_Gp9,0.8540203
Fnip2_Flcn,0.8540203
Tcirg1_Atp6v0e2,0.8540203
Psme1_Psmb1,0.8540203
Iqgap2_Akap11,0.8540203
Pdgfra_Crk,0.8540203
Pccb_Acss3,0.8540203
Gtf2h3_Ccnh,0.8540203
Rxrb_Hdac1,0.8540203
P4ha3_Col4a1,0.8540203
Wdr1_Manf,0.8540203
Wasf3_Arpc4,0.8540203
Exosc2_Emg1,0.8540203
Uri1_Pfdn2,0.8540203
Taf12_Supt3h,0.8540203
Cdkn1b_Ccne1,0.8540203
Pold1_Nbn,0.8540203
Ralgds_Ntrk3,0.8540203
Ercc8_Ercc6,0.8540203
Hlcs_Btd,0.8540203
Klf3_Ctbp1,0.8540203
Usp14_Ube3c,0.8540203
Rad52_Ercc1,0.8540203
Pik3r4_Atg5,0.8540203
Pik3r3_Pi4kb,0.8540203
Thra_Med1,0.8540203
Ngfr_Arhgdib,0.8540203
Psmd3_Mysm1,0.8540203
Pmp22_Mpz,0.8540203
Nme1_Cmpk2,0.8540203
Wasl_Wasf2,0.8540203
Pik3c2g_Inpp4b,0.8540203
Cops6_Cops4,0.8540203
Ak6_Ak2,0.8540203
Kat2b_Ep300,0.8540203
Gnao1_Gnai2,0.8540203
Wdr1_Capzb,0.8540203
Med13_Med10,0.8540203
Aqp3_Aqp12a,0.8540203
Nos3_Akt2,0.8540203
Rps11_Bms1,0.8540203
Sh3kbp1_Cd2,0.8540203
Dnmt1_Ahcyl1,0.8540203
Ptprs_Lrrc4b,0.8540203
Aldh3a2_Acss3,0.8540203
Tgfbr2_Rhoa,0.8540203
Nt5e_Gmps,0.8540203
Rps3a_Riok1,0.8540203
Mrpl35_Mrpl13,0.8540203
Mrps5_mrpl9,0.8540203
Polr2k_Cdk7,0.8540203
Eif3j_Eif1ax,0.8540203
Polr3f_Polr3a,0.8540203
Ehmt2_Cbx5,0.8540203
Ppp1r12a_Ppp1cc,0.8540203
Synj1_Itpkb,0.8540203
Pygm_Pgam2,0.8540203
Tpmt_Impdh2,0.8540203
F8_F10,0.8540203
Mgll_Lpl,0.8540203
Hsp90ab1_Calm1,0.8540203
Ulk2_Gabarap,0.8540203
Hdac3_Gps2,0.8540203
Tubb6_Chmp2b,0.8540203
Mrps28_Fbxo22,0.8540203
Tsr1_Rps3,0.8540203
Rab4b_Crk,0.8540203
Src_Nck2,0.8540203
Src_Mapk9,0.8540203
Snrpd3_Polr2j,0.8540203
Rap1a_Cdc42,0.8540203
Ubxn6_Nploc4,0.8540203
Fadd_Casp3,0.8540203
Cyp26b1_Aox4,0.8540203
Pdcd11_Exosc10,0.8540203
Znhit3_Pigl,0.8540203
Stk25_Slmap,0.8540203
Tp53_Casp9,0.8430713
Strn_Cct5,0.8430713
Ruvbl1_Ddb1,0.8430713
Pcnt_Pcm1,0.8430713
Tek_Grb7,0.8430713
Prkcz_Pik3r3,0.8430713
Gtf2h1_Gtf2b,0.8430713
Sacm1l_Pip5k1a,0.8430713
Sdc2_Ndst1,0.8430713
P2ry2_P2rx4,0.8430713
Trappc5_Trappc3,0.8430713
Kcnh2_Kcnd3,0.8430713
Mrpl38_Mrpl20,0.8430713
Med27_Med10,0.8430713
Sf3b1_Hars2,0.8430713
Cops6_Actr8,0.8430713
Tbp_Polr1c,0.8430713
Tgs1_Gemin2,0.8430713
Atp6v1g3_Atp6v1c1,0.8430713
Rb1_Cdkn1b,0.8430713
Rraga_Prkag2,0.8430713
Ino80e_Ino80c,0.8430713
Nupl2_Aaas,0.8430713
Nxf1_Ddx39b,0.8430713
Ppp1r14a_Ppp1ca,0.8430713
Unc13a_Stxbp1,0.8430713
Gstt1_Gsto1,0.8430713
Syngap1_Rras,0.8430713
Prkcd_Adcy2,0.8430713
Dtl_Cops7a,0.8430713
Plk3_Bub1,0.8430713
Plk3_Mad2l1,0.8430713
Fasn_Acsf3,0.8430713
Rab3ip_Arf4,0.8430713
Rwdd4_Drg1,0.8430713
Tp53bp1_Sumo1,0.8430713
Mrps25_Mrpl16,0.8430713
Gps1_Cul3,0.8430713
Rps16_Rpl4,0.8430713
Utp3_Krr1,0.8430713
Map3k14_Chuk,0.8430713
Wdr24_Atp6v1b2,0.8430713
Epha4_Efnb1,0.8430713
Psmd4_Hnrnpd,0.8430713
Rpa3_Rchy1,0.8430713
Rpl22_Pa2g4,0.8430713
Utp11_Polr1e,0.8430713
Shmt2_Gart,0.8430713
Rpl3l_Mrpl12,0.8430713
Gna14_Ednra,0.8430713
Rap1b_Prkacb,0.8430713
Dock4_Crk,0.8430713
Psma5_Cul3,0.8430713
Psma5_Gmnn,0.8430713
Nol10_Dnttip2,0.8430713
Rpl6_Kxd1,0.8430713
Pno1_Dhx37,0.8430713
Skp1_Fbxo11,0.8430713
Sirt6_Nadsyn1,0.8430713
Taf5_Taf12,0.8430713
Rhno1_Rad9b,0.8430713
Polr3a_Brf1,0.8430713
Myog_Myh4,0.8430713
Lrp1_Gpc6,0.8430713
Rimkla_Gart,0.8430713
Rbbp7_Brpf3,0.8430713
Hs3st5_Gpc2,0.8430713
Mef2a_Hdac4,0.8430713
Nckap1_Arpc2,0.8430713
Psmd11_Mpnd,0.8430713
Mrps25_Mrpl55,0.8430713
Snap91_Gak,0.8430713
Ranbp2_Ddx20,0.8430713
Ppm1f_Camk1,0.8430713
Ppih_Lsm7,0.8430713
Rgs16_Gnao1,0.8430713
Lrp10_Apoa1,0.8430713
Rnf168_Ppp5c,0.8430713
Ercc8_Ercc4,0.8430713
P2ry2_Arrb1,0.8321223
Tdp1_Aptx,0.8321223
Pdk2_Pdha1,0.8321223
Rrp9_Rrp7a,0.8321223
Pcm1_Cep72,0.8321223
Cyp2e1_Ces1c,0.8321223
Psme3_Maoa,0.8321223
Pacsin3_Cobl,0.8321223
Vps26a_Snx5,0.8321223
Pfas_Gart,0.8321223
Psme1_Aurka,0.8321223
Xrcc1_Fen1,0.8321223
Prkcq_Cd28,0.8321223
Plpp1_Agpat1,0.8321223
Rpl11_Colec11,0.8321223
Noc2l_Bop1,0.8321223
Ngfr_Ikbkb,0.8321223
Pno1_Pdcd11,0.8321223
Tsc1_Ezr,0.8321223
Sirt3_Nadsyn1,0.8321223
Gmnn_Cdc45,0.8321223
Rb1cc1_Mlst8,0.8321223
Ssu72_Ppp1cb,0.8321223
Fgfr2_Fgf7,0.8321223
Nop56_Ncl,0.8321223
Utp3_Utp20,0.8321223
Mr1_B2m,0.8321223
Wdr12_Mettl1,0.8321223
Hpgds_Gsto1,0.8321223
Rps6kb1_Ppp2cb,0.8321223
Zfp131_Uhrf2,0.8321223
Ptpn11_Cd80,0.8321223
Ino80b_Cops6,0.8321223
Pink1_Mfn1,0.8321223
Pip5k1a_Pi4k2b,0.8321223
Tap1_B2m,0.8321223
Notch1_Hes1,0.8321223
Rhoa_Dvl2,0.8321223
Klhl12_Dvl2,0.8321223
Usp18_Eif2ak2,0.8321223
Ndc1_Hspa1l,0.8321223
Tnfrsf1a_Ripk3,0.8321223
Prpf39_Luc7l2,0.8321223
Smc4_Aurkb,0.8321223
Ggt7_Gclm,0.8321223
Ccnh_Ccne1,0.8321223
Lims2_Ilk,0.8321223
Mthfd1l_Dhfr,0.8321223
Rgp1_Rab43,0.8321223
Tns2_Pan2,0.8321223
Mtor_Deptor,0.8321223
Mvd_Ggps1,0.8321223
Galc_Degs2,0.8321223
Galk2_Gale,0.8321223
Htt_Ago2,0.8321223
Xrcc5_Tdp2,0.8321223
Wrap53_Ppp6r3,0.8321223
Ap1s1_Ap1m1,0.8321223
Ppp2r5e_Ppp2r1a,0.8321223
Mrps33_Mrpl16,0.8321223
Hsp90ab1_Cdc37,0.8321223
Emc9_Emc10,0.8321223
Tspan7_Grip1,0.8321223
Ppp5c_Pias4,0.8321223
Psmc4_Hnrnpd,0.8321223
Ass1_Asl,0.8321223
Hsp90ab1_Capzb,0.8321223
Prc1_Plk2,0.8321223
Mrps24_Mrpl27,0.8321223
Snrpa_Sf3b4,0.8321223
Tst_Ldhc,0.8321223
Mapk9_Daxx,0.8321223
Stk25_Sike1,0.8321223
Pcna_Chaf1a,0.82117337
Terf2ip_Terf1,0.82117337
Wdr46_Fbll1,0.82117337
Timp3_Mmp9,0.82117337
Usp39_Sart1,0.82117337
Tsc1_Prkab2,0.82117337
Kifap3_Kif3c,0.82117337
Nup50_Nup107,0.82117337
Fbxw7_Fbxo4,0.82117337
Slbp_Ncbp2,0.82117337
Mrpl51_Mrpl17,0.82117337
Ubqln1_Psmd4,0.82117337
Gmnn_Ccna2,0.82117337
Usp7_Gmps,0.82117337
Psmd3_Psmd12,0.82117337
Med30_Med17,0.82117337
Itpr1_Erp44,0.82117337
Socs2_Jak1,0.82117337
Nck2_Mapk12,0.82117337
Bmt2_Atp6v1d,0.82117337
Prkab1_Cab39l,0.82117337
Psmc1_Psmb4,0.82117337
Ngfr_Casp3,0.82117337
Nfu1_Lias,0.82117337
Taldo1_Gapdhs,0.82117337
Map2k1_Arrb1,0.82117337
Shc3_Erbb4,0.82117337
Rbbp7_Brpf1,0.82117337
Pip5kl1_Pi4kb,0.82117337
Rap1a_Itgam,0.82117337
Hip1_Casp3,0.82117337
Eif2s1_Cct2,0.82117337
Sort1_Ap4b1,0.82117337
Esf1_Ddx55,0.82117337
Rpn2_Hsp90b1,0.82117337
Fbll1_Bop1,0.82117337
Cox19_Cox11,0.82117337
Kdr_Bcar1,0.82117337
Rprd1b_Polr2g,0.82117337
Llgl2_Dlg5,0.82117337
Llgl2_Dlg2,0.82117337
Rheb_Pde6d,0.82117337
Med17_Med13l,0.82117337
Aldh1b1_Agxt2,0.82117337
Rps16_Eif1ax,0.82117337
Wnt11_Fzd6,0.82117337
Entpd4_Aprt,0.82117337
Pdha1_Ldhc,0.82117337
Mrps18c_Mrpl16,0.82117337
Mthfd2l_Mthfd1,0.82117337
Cstf2_Clp1,0.82117337
Rps23_Bms1,0.82117337
Mrps33_Mrpl40,0.82117337
Camk4_Calm1,0.82117337
Arnt_Ahrr,0.82117337
Rps3a_Eif3l,0.82117337
Synj1_Cltb,0.82117337
Prkag2_Cab39,0.82117337
Notch3_Aph1a,0.82117337
Gps1_Commd8,0.82117337
Rangap1_Kpna3,0.82117337
Uap1l1_Gne,0.82117337
S100a6_Cacybp,0.82117337
Rad23b_Ino80b,0.82117337
Smurf2_Smad1,0.82117337
Pnp_Nt5c3a,0.82117337
Cyfip1_Arpc5,0.82117337
Snrnp40_Cd2bp2,0.82117337
Stradb_Prkaa2,0.82117337
Lyn_Ccnd1,0.82117337
Psmg2_Psmb4,0.81022435
Src_Edn1,0.81022435
Gnb2_Chrm1,0.81022435
Sdcbp_Cd63,0.81022435
Phc1_Mapk14,0.81022435
Ppp1ca_Pdp2,0.81022435
Irf3_Ifnb1,0.81022435
Xpo1_Nmd3,0.81022435
Strn_Ppp2r1a,0.81022435
Pde7a_Aprt,0.81022435
Pcna_Cdk18,0.81022435
Mrpl32_Mrpl22,0.81022435
Stx12_Gosr2,0.81022435
Sf3b5_Sart1,0.81022435
Xpo1_Ranbp2,0.81022435
Ssr3_Ddost,0.81022435
Heph_Fech,0.81022435
Prkag2_Acaca,0.81022435
Krtcap2_Ddost,0.81022435
Rrp8_Polr1c,0.81022435
Hk2_Gpi,0.81022435
Med6_Med13,0.81022435
Plpp1_Lpl,0.81022435
Rps23_Riok1,0.81022435
Kat2b_Hif1a,0.81022435
Snapc3_Snapc1,0.81022435
mrpl9_mrpl24,0.81022435
Tp53inp2_Gabarap,0.81022435
Runx1_Cdk7,0.81022435
Vtn_Igf1,0.81022435
Snap25_Rph3a,0.81022435
Wnt8b_Wnt5b,0.81022435
Keap1_Ikbkb,0.81022435
Taldo1_Rpia,0.81022435
Uchl5_Psma5,0.81022435
Pklr_Aldob,0.81022435
Polr2f_Mettl14,0.81022435
Eif3b_Eif2s2,0.81022435
Tp53_Psmb1,0.81022435
Gcsh_Dmgdh,0.81022435
Zfyve9_Tgfbr2,0.81022435
Stxbp3_Stx4,0.81022435
Oxtr_Gnao1,0.81022435
Pde4a_Adk,0.81022435
Ube2l6_Trim25,0.81022435
Rps16_Riok1,0.81022435
Commd6_Ccdc22,0.81022435
Sf3b6_Lsm2,0.81022435
Lrrc4_Dlg4,0.81022435
Zfr_Ilf2,0.81022435
Sdc2_Hpse,0.81022435
Mrps33_Mrps23,0.81022435
Tns2_Pabpc1,0.81022435
Dctn2_Actr1b,0.81022435
Rptor_Prkag2,0.81022435
Prkaa2_Cab39l,0.81022435
Gtf2h2_Ercc5,0.81022435
Isyna1_Impa1,0.81022435
Xrcc6_Tdp2,0.81022435
Tfdp2_Rbl2,0.81022435
Tp53_Socs1,0.81022435
Psmb9_Mysm1,0.81022435
Ube2m_Tgfbr2,0.81022435
Gss_Ggct,0.81022435
Ywhab_Foxo3,0.7992754
Gsk3b_Ccnd1,0.7992754
Itgb1_Cd44,0.7992754
Mgat4b_Mgat2,0.7992754
Psma5_Nfkb2,0.7992754
Snrpd1_Puf60,0.7992754
Srf_Elk1,0.7992754
Sbspon_Adamts15,0.7992754
Mapk9_Cdc42,0.7992754
Timp3_Kdr,0.7992754
Casp3_App,0.7992754
Rps3_Eif3d,0.7992754
Mrpl28_Mrpl14,0.7992754
Dctn1_Bicd2,0.7992754
Mrps9_Mrpl43,0.7992754
Dpm1_Dolk,0.7992754
Rpl28_Rpl11,0.7992754
Rragd_Deptor,0.7992754
Plk2_Bub1,0.7992754
Rpl14_Eef1b2,0.7992754
S100a6_S100a10,0.7992754
Trappc9_Trappc2,0.7992754
Ppp2r1a_Lrp5,0.7992754
Grin2b_Dlg2,0.7992754
Smurf2_Psmd7,0.7992754
Tnni1_Myh6,0.7992754
Stat3_Ptpn1,0.7992754
Ppp2r2d_Ppme1,0.7992754
Snrpd2_Polr2j,0.7992754
Cops4_Commd10,0.7992754
Dynlrb1_Dync1i2,0.7992754
Snrnp200_Cd2bp2,0.7992754
Mapk11_Dusp2,0.7992754
Trpv4_Pacsin3,0.7992754
Mrps18a_Mrpl16,0.7992754
Tex10_Kxd1,0.7992754
Hlcs_Acaca,0.7992754
Med6_Med21,0.7992754
Qprt_Acmsd,0.7992754
Ganc_Gaa,0.7992754
Prpf8_Cd2bp2,0.7992754
Rps23_Eif3m,0.7992754
Thbs2_Adamts16,0.7992754
Sf3b1_Plrg1,0.7992754
Spcs1_MGC109340,0.7992754
Mrpl32_Mrpl16,0.7992754
Ruvbl2_Actl6b,0.7992754
Peg12_Dvl1,0.7992754
Psme1_Psmd3,0.7992754
Wdr3_Emg1,0.7992754
Rrs1_Bop1,0.7992754
Wdr75_Utp20,0.7992754
Shc1_Epor,0.7992754
Cdc42_Cd28,0.7992754
Thsd7a_Pofut2,0.7992754
Pik3r4_Cdipt,0.7992754
Igf1r_Crk,0.7992754
Mapkapk2_Mapk11,0.7992754
Slc2a4_Ppargc1a,0.7992754
Polr2a_Cdk9,0.7992754
Eif3m_Eif1a,0.7992754
Pxn_Ptk2b,0.7992754
Dda1_Cul4a,0.7992754
Mrps16_mrpl24,0.7992754
Rps4x_Rpl11,0.7992754
Il1r2_Il1b,0.7992754
Med19_Med11,0.7992754
Prkcd_Marcks,0.7992754
Dync1h1_Bicd2,0.7992754
Prkar2b_Prkaca,0.7992754
Prkar2b_Akap14,0.7992754
Stra6_Rbp1,0.7992754
Rps11_Rpl24,0.7992754
Tfb2m_Tfam,0.7992754
Polb_Aplf,0.7992754
Pde3a_Adk,0.7992754
Jak1_Erbb3,0.78832644
Lef1_Ctbp1,0.78832644
Pnn_Luc7l3,0.78832644
Pnliprp1_Lipe,0.78832644
RT1-N2_B2m,0.78832644
Vps29_Snx1,0.78832644
Psmc3_Ihh,0.78832644
Psmf1_Psmc1,0.78832644
Zmym2_Hdac2,0.78832644
Rho_Rcvrn,0.78832644
Mef2d_Mapk14,0.78832644
Prkra_Dicer1,0.78832644
Rrp15_Brix1,0.78832644
Sdc3_Bcan,0.78832644
Kctd11_Cul3,0.78832644
Gtpbp4_Aatf,0.78832644
Fgfr2_Fgf5,0.78832644
Psmd5_Nfkbia,0.78832644
Ddb1_Dcaf5,0.78832644
Pias3_Gtf2h2,0.78832644
Impdh2_Gmps,0.78832644
Wasf1_Abi1,0.78832644
Utp18_Esf1,0.78832644
Trappc9_Trappc12,0.78832644
Sptan1_Casp3,0.78832644
Gnb2_Chrm4,0.78832644
Sde2_Cdc40,0.78832644
Fyn_Dlg4,0.78832644
Xrcc6_Chd1l,0.78832644
Ptpn12_Erbb2,0.78832644
Pdgfa_Kdr,0.78832644
Lpin3_Gnpat,0.78832644
Upp1_Uck1,0.78832644
Crk_Bdnf,0.78832644
Jak1_Il4r,0.78832644
Suclg1_Dlst,0.78832644
Arpc4_Arpc2,0.78832644
Sos2_Fgfr2,0.78832644
Flcn_Atp6v0c,0.78832644
Nop14_Fbll1,0.78832644
Rpn2_Alg10,0.78832644
Psma5_Ccnd1,0.78832644
Hspb1_Hspa4,0.78832644
Mrps9_Mrps18c,0.78832644
Thsd7a_Thbs2,0.78832644
Polh_Nbn,0.78832644
Nmrk2_Enpp1,0.78832644
Mapk14_Gna11,0.78832644
Map3k11_Ksr1,0.78832644
Sf3b5_Ddx46,0.78832644
Snrpb2_Sf3b6,0.78832644
Xrcc5_Polm,0.78832644
Pabpc1_Eif4g1,0.78832644
Zfyve16_Bmpr2,0.78832644
Sec1_Gcnt2,0.78832644
Snrpd3_Snrnp70,0.78832644
Gtf2b_Ccnh,0.78832644
Usp14_Psma4,0.78832644
Psmd2_Mpnd,0.78832644
Ppp2cb_Frat2,0.78832644
Mrps12_Mrpl49,0.78832644
Suox_Strn4,0.78832644
Gnb1_Gna14,0.78832644
Jup_Ctnna1,0.78832644
Rpf2_Rbm28,0.78832644
Lclat1_Agk,0.78832644
Wasl_Arpc2,0.78832644
Wdr3_Rsl1d1,0.78832644
Becn1_Atg101,0.78832644
Ruvbl2_Actl6a,0.78832644
Rassf8_Ppp1r13b,0.78832644
Mrps5_Mrps18c,0.78832644
Rps23_Kxd1,0.78832644
Phf5a_Lsm7,0.78832644
Aprt_Ada,0.78832644
Ino80b_Actr8,0.78832644
Rbbp8_Pole2,0.78832644
Mrps21_Mrps18a,0.78832644
Pnp_Ada,0.7773774
Uchl5_Psmd11,0.7773774
Fads1_Elovl2,0.7773774
Psmc3_Psma2,0.7773774
Tlr7_Lgmn,0.7773774
Pnisr_Luc7l2,0.7773774
Gtf2h2_Gtf2e2,0.7773774
Timmdc1_Ndufs2,0.7773774
Pdp2_Pdha1,0.7773774
Smad7_Acvr2b,0.7773774
Pxn_Itgb7,0.7773774
Lrp1_Calr,0.7773774
Rps11_Eif3f,0.7773774
Rtkn_Rhoc,0.7773774
Lamp1_Ctsd,0.7773774
Ncaph_Ncapd3,0.7773774
Ep300_Creb1,0.7773774
Rap1a_Ptpn1,0.7773774
Mrpl58_Chchd1,0.7773774
Nbn_Eya1,0.7773774
Rps15_Bysl,0.7773774
Thbs2_Itgb1,0.7773774
Cdk12_Ccnk,0.7773774
Rhof_Arhgdia,0.7773774
Cdc42_Arhgdia,0.7773774
RSA-14-44_Arhgdia,0.7773774
Polr2j_Polr2c,0.7773774
Tubb4a_Chmp2b,0.7773774
Dhx9_Ago2,0.7773774
Pi4kb_Pi4k2a,0.7773774
Rps5_Rps23,0.7773774
Nt5e_Gmpr2,0.7773774
Mmp9_Ephb4,0.7773774
Aldh1b1_Acsf3,0.7773774
Ugt2b35_Cyp1a2,0.7773774
Cd2bp2_Cd2,0.7773774
Muc5b_Galnt3,0.7773774
Rpp25_Riok3,0.7773774
Sdc2_B3galt6,0.7773774
Kdr_Gipc1,0.7773774
Adamts9_Adamts1,0.7773774
Mrps22_Mrps18c,0.7773774
Eif4g2_Eif2s2,0.7773774
Tpi1_Pgm1,0.7773774
Mthfd1_Gldc,0.7773774
Dctn1_Clip1,0.7773774
Adamts8_Adamts1,0.7773774
Mapk11_Elk4,0.7773774
Fos_Egr1,0.7773774
Ywhaz_Ywhag,0.7773774
Xpa_Ercc8,0.7773774
Sarnp_Pcf11,0.7773774
Mrps18c_Mrpl58,0.7773774
Taf9_Taf6l,0.7773774
Plod2_Colgalt2,0.7773774
Cpeb1_Aurka,0.7773774
Ttc30b_Ift57,0.7773774
Utp3_Nol10,0.7773774
Prpf4_Phf5a,0.7773774
Sec22b_Napa,0.7773774
Nup160_Ndc1,0.7773774
Ptpn11_Insr,0.7773774
Plppr2_Agpat1,0.7773774
Itpkb_Inpp5a,0.7773774
Nckap1l_Abi1,0.7773774
Smc5_Smc2,0.7773774
Ube2c_Anapc5,0.7773774
Rsl1d1_Rbm28,0.7773774
Sumo1_Aurkb,0.7773774
Gata2_Cdk7,0.7773774
Lsm5_Lsm1,0.7773774
Strn_Slmap,0.7773774
Cyp2e1_Cyp1a2,0.7773774
Pgm2_Galt,0.7664285
Nup85_Ndc1,0.7664285
Psmd1_Orc1,0.7664285
Ube2l6_Uba3,0.7664285
Cdkn2b_Ccnd1,0.7664285
Ndufb7_Ndufa11,0.7664285
Wdr43_Wdr3,0.7664285
Ubxn6_Faf2,0.7664285
Erbb4_Cdc37,0.7664285
Ppp2r5e_Ppp2r2d,0.7664285
Mrps28_Mrps22,0.7664285
Nup205_Ahctf1,0.7664285
Vac14_Fig4,0.7664285
Vamp2_Sec22b,0.7664285
Psmb1_Kxd1,0.7664285
Mrps35_Mrps18b,0.7664285
Sp140_Pml,0.7664285
Smpd4_Smpd1,0.7664285
Srrm1_Sf3b3,0.7664285
Wdr12_Bop1,0.7664285
Usp8_Rnf41,0.7664285
Snx9_Snx2,0.7664285
Rnf2_Pcgf2,0.7664285
Tsc1_Akt2,0.7664285
Kitlg_Flt1,0.7664285
Uimc1_Nbn,0.7664285
Eif3k_Eif3c,0.7664285
Mtr_Dhfr,0.7664285
Eif3h_Eif2s2,0.7664285
Kxd1_Fzd6,0.7664285
Sart1_Lsm2,0.7664285
Ar_Actr1a,0.7664285
Ugt2b_Cyp1a2,0.7664285
Wipi2_Becn1,0.7664285
Psmd12_Oaz1,0.7664285
Dcaf17_Dcaf11,0.7664285
Psmd3_Dvl1,0.7664285
Sumo1_Cdca8,0.7664285
Srrm1_Prpf8,0.7664285
